name,seq_type,molecular_weight,aromacity,instability,gravy,isoelectric
7E76A,original,56900.25970000005,0.07766990291262135,34.07961165048543,-0.126601941747573,5.004696083068848
4GDIA,predicted,41471.94850000004,0.16076294277929154,30.859128065395087,-0.2228882833787469,5.78049144744873
6R5HA,predicted,38993.81460000002,0.13714285714285715,30.6706,-0.1608571428571431,4.987417030334471
6BPMA,predicted,78940.35940000048,0.1279887482419128,34.848663853727174,-0.24430379746835448,5.984600257873535
4NX8A,predicted,30356.67410000003,0.11877394636015325,55.08620689655173,-0.3869731800766286,5.362270164489746
3VAAA,predicted,20597.86120000003,0.09659090909090909,52.50568181818183,-0.13295454545454538,4.62188549041748
5XMZA,original,13260.618599999989,0.10655737704918034,20.60581967213114,-0.23770491803278687,4.385037422180175
7NPCA,predicted,29388.534200000053,0.11666666666666667,54.29333333333334,-0.1,5.176804542541503
4EFAC,original,11957.43759999999,0.09433962264150944,19.777358490566034,-0.2915094339622641,7.038679313659667
2I53A,original,29897.20910000003,0.12992125984251968,44.649645669291345,-0.33700787401574833,7.050501823425292
3A4RA,original,8666.823899999996,0.06329113924050633,56.49240506329112,-0.2848101265822783,5.216307640075683
3ZIHA,original,8707.758099999995,0.05063291139240506,34.22531645569621,-0.0873417721518987,6.019442558288574
7NETA,original,6457.987000000003,0.14035087719298245,26.668421052631587,-0.550877192982456,5.002479362487793
4TMXA,original,38060.42629999999,0.05847953216374269,40.576052631578925,-0.19415204678362588,6.461081504821778
2XW7A,original,19264.396100000005,0.10857142857142857,33.2302857142857,0.01371428571428579,4.360937690734863
3HOPB,predicted,26960.639900000024,0.10822510822510822,57.15064935064934,-0.3982683982683988,5.1305944442749025
5CZ1A,original,18449.852499999997,0.09876543209876543,25.126543209876534,-0.403703703703704,9.69612560272217
7K44A,predicted,39598.20749999998,0.12078651685393259,34.17250000000001,-0.4612359550561805,6.375368309020996
1ZI8A,predicted,25974.050000000017,0.09012875536480687,42.01592274678111,-0.40686695278969964,4.584712791442871
1V96B,predicted,17116.933299999986,0.09027777777777776,54.811111111111124,0.05902777777777782,5.109166145324706
4R25A,original,12642.397899999989,0.06140350877192982,29.558771929824548,-0.26228070175438584,8.709050178527832
5A8UA,original,28292.22519999999,0.13095238095238093,27.720238095238095,-0.4988095238095238,7.144854545593262
6P20D,predicted,8987.793099999995,0.04597701149425287,17.1367816091954,-0.6402298850574712,4.834008598327636
3TMGA,predicted,31623.111100000053,0.14661654135338345,33.91127819548871,-0.4729323308270682,7.943681526184083
1DP7P,original,8814.962299999996,0.11842105263157894,54.75526315789471,-0.513157894736842,9.988425254821777
3UITA,predicted,30327.73160000003,0.12890625,71.35390625000001,0.10156249999999994,4.934499931335448
3Q4OA,original,19860.1501,0.10059171597633136,43.337278106508876,-0.7727810650887577,4.826676368713378
6U1PA,original,16917.266199999987,0.06711409395973154,57.653691275167766,-0.33489932885906043,7.900358772277833
2YR1A,predicted,29618.253300000048,0.11284046692607004,44.36264591439689,-0.04513618677042791,5.207781791687012
3LLTA,original,39814.02800000002,0.10850439882697946,37.84134897360703,-0.2601173020527863,9.041900444030762
4ROTA,original,30827.35549999998,0.14925373134328357,28.28921641791045,-0.44440298507462744,5.294461250305175
5JDKA,predicted,13047.4492,0.11538461538461539,74.87596153846155,-1.2413461538461543,4.522189903259277
1U3DA,original,55363.10060000006,0.12371134020618557,41.68865979381441,-0.2919587628865979,5.99875316619873
3ZE3A,original,12563.664499999986,0.08620689655172414,16.79655172413793,0.9025862068965512,5.573029136657714
2CLYC,original,7818.7201,0.13636363636363635,26.23636363636364,-1.03939393939394,5.389723396301269
3TDHC,original,35700.817100000044,0.07278481012658228,32.5607594936709,0.02943037974683545,5.372046470642091
6P59A,predicted,18282.17460000001,0.10828025477707005,24.114649681528647,-0.37006369426751584,9.039708518981932
3JZZA,original,15120.657199999972,0.05405405405405406,26.31554054054053,0.016891891891891928,4.809397315979004
4YDDA,original,101575.3552000005,0.11284916201117318,32.58159776536323,-0.497653631284915,8.40959453582764
6N2NB,predicted,31843.435100000046,0.10652920962199314,30.534364261168392,0.07079037800687259,5.368238258361816
3SIHA,predicted,30153.64560000001,0.0948905109489051,37.15660583941606,-0.21897810218978164,5.684888267517089
5YOFA,original,4344.6323999999995,0.07692307692307693,29.035897435897432,-0.5282051282051282,4.0500284194946286
3FPCA,predicted,38603.8819,0.10795454545454546,33.28181818181819,-0.056250000000000015,5.806523704528809
7DKZL,original,15826.065599999982,0.11258278145695365,31.7026490066225,0.46490066225165544,6.741468238830567
6LGVA,predicted,35990.85720000004,0.11575562700964631,47.67877813504823,-0.10321543408360186,5.131503868103027
2HIPA,original,7837.3045,0.11267605633802817,24.907042253521123,-0.7521126760563379,4.412888526916505
5QOQA,original,17286.80789999998,0.11409395973154363,49.186577181208044,-0.4395973154362421,8.753404426574708
3TSOC,predicted,6770.667999999998,0.1111111111111111,74.39444444444442,-0.57962962962963,4.0500284194946286
6H17A,original,21826.886500000004,0.10362694300518135,31.44979274611398,-0.20259067357512958,8.938170814514162
6HIPA,predicted,11681.262199999992,0.10576923076923078,20.601923076923082,-0.12019230769230765,4.549813652038575
5MU3B,original,18783.5741,0.09202453987730061,32.15950920245397,0.03128834355828223,5.425190925598144
1JX6A,predicted,38805.02520000002,0.10059171597633136,41.23165680473373,-0.2766272189349121,6.324440574645997
5N77A,original,29838.2402,0.08171206225680934,51.411673151750996,-0.3727626459143975,4.528953742980956
3K2WB,original,52907.72220000006,0.06762295081967212,32.89774590163935,-0.1274590163934425,4.95837230682373
1XW3A,predicted,12501.298799999982,0.05454545454545455,49.070909090909076,-0.7072727272727276,5.765485954284667
3A5PA,original,10760.830399999992,0.10679611650485436,21.436893203883493,0.030097087378640783,6.274365425109862
2H88C,original,15243.704699999993,0.10071942446043167,46.31870503597121,0.38273381294964026,9.697157096862792
5LWXA,predicted,61595.30560000006,0.10830324909747292,34.307581227436806,-0.23574007220216617,7.530222892761232
5NZGA,original,53199.2616000001,0.07676348547717843,38.13941908713693,-0.17136929460580932,5.572972297668456
6TJ2A,original,27175.4521,0.11522633744855967,36.5877366255144,-0.3226337448559674,6.227359580993652
3SAOB,original,16911.11289999999,0.10738255033557047,38.03691275167785,-0.36040268456375835,5.94913272857666
7BR1A,predicted,18587.334700000007,0.12195121951219513,31.134756097560963,-0.26463414634146337,5.905423545837402
1U5DA,predicted,12990.56599999999,0.1388888888888889,59.79351851851851,-0.8907407407407412,8.332812690734862
4W5ZA,predicted,36172.45250000003,0.08978328173374614,47.2969040247678,-0.22012383900928792,6.452783012390136
7DNPA,original,18661.14739999999,0.07471264367816091,25.078735632183896,-0.20919540229885047,9.711340141296386
5Z4AA,original,40343.67560000003,0.1111111111111111,40.954700854700846,-0.007692307692307641,8.39650745391846
4KXVA,original,67546.40230000029,0.07258064516129033,35.525338709677456,-0.17451612903225855,7.3681749343872065
3PQCA,original,22079.71430000002,0.109375,33.74380208333334,-0.18645833333333328,9.759046745300292
6LUOA,predicted,10713.064999999997,0.09473684210526316,50.92947368421052,-0.3431578947368421,5.028397941589356
4OFAA,original,17027.39450000001,0.14788732394366197,36.045774647887306,-0.5436619718309861,8.913221549987792
4NBRA,original,28462.239700000002,0.05223880597014925,41.27835820895522,0.121268656716418,6.072302818298339
7AACA,predicted,40490.73849999997,0.12285714285714286,45.07228571428573,0.06314285714285717,4.840715599060058
3EZ2B,predicted,46033.4747,0.1065989847715736,46.87893401015228,-0.1408629441624365,5.831987571716309
5A61A,predicted,50544.03110000003,0.15151515151515152,41.76853146853146,-0.059906759906759796,4.859927177429199
3T5XB,original,3698.8488000000007,0.13333333333333333,25.02333333333334,-1.5433333333333337,4.065431785583496
4HI4A,original,13090.711099999982,0.05042016806722689,37.62605042016806,-0.22605042016806712,8.461942863464355
3V4KA,original,21804.38749999999,0.12903225806451613,35.08870967741935,-0.5731182795698931,6.369570732116699
6Y48A,predicted,61392.648100000115,0.12849162011173185,37.31582867783982,-0.1914338919925516,7.230624580383301
3G2BA,predicted,10712.062799999996,0.03333333333333333,28.99111111111111,-0.9911111111111117,4.9750261306762695
4UOPA,original,46624.225099999996,0.1323529411764706,41.26874999999998,-0.6649509803921569,4.890506553649902
1VIVA,predicted,20628.437200000008,0.08695652173913043,49.21847826086955,0.1635869565217391,5.392224311828613
6VG5A,predicted,9571.217399999992,0.1111111111111111,53.233333333333306,-0.030864197530864196,6.28277759552002
7D9EA,original,36540.158800000005,0.09792284866468842,20.25611275964391,-0.27121661721068263,5.6664724349975595
7LVSF,predicted,6853.877499999999,0.12068965517241378,59.110344827586204,-0.2879310344827586,5.249444770812987
4XAAA,original,24062.810199999993,0.06334841628959276,43.973303167420795,-0.26651583710407256,5.360110282897949
7ET5A,original,11456.466099999989,0.12121212121212122,50.090909090909086,-0.9595959595959599,6.809902381896973
3SU6A,predicted,22025.060000000023,0.10050251256281408,20.455276381909535,-0.4341708542713574,7.447067451477051
2PJPA,original,14208.83869999998,0.09917355371900827,33.917355371900804,-0.6603305785123971,5.496523857116698
6VOQA,predicted,22739.69600000001,0.05797101449275362,48.54975845410629,-0.3410628019323674,4.941888999938963
5NOHA,predicted,12472.467199999994,0.07766990291262135,52.37184466019419,-0.42330097087378654,4.5989793777465815
6HYYA,predicted,25331.104500000023,0.1085972850678733,40.00045248868779,-0.24886877828054282,6.00369815826416
6Q27A,original,31551.563299999998,0.09122807017543859,33.07859649122806,-0.26982456140350897,5.621114921569824
1UCDA,original,21202.79559999999,0.12631578947368421,40.377894736842116,-0.33894736842105316,9.360374259948731
6RL5A,original,45512.067800000055,0.08633093525179855,18.414628297362103,-0.2263788968824946,5.834602165222168
1SFEA,original,17970.470699999987,0.048484848484848485,35.09151515151514,-0.012121212121212083,7.777997779846192
2IIHA,original,15619.176599999992,0.0273972602739726,28.46780821917808,0.047260273972602886,8.933722496032718
1V47A,predicted,39671.84419999998,0.12427745664739884,40.564190751445075,-0.18988439306358382,6.152673149108886
4FK5E,original,10263.541199999992,0.06593406593406594,30.940659340659327,-0.708791208791209,5.668177604675294
6H8RA,predicted,32794.74050000003,0.09027777777777779,33.06319444444444,-0.09027777777777804,5.488907432556151
6CCAA,original,43979.808800000086,0.09438775510204081,41.82681122448978,-0.12091836734693875,6.461195182800293
1MDCA,original,13925.21339999999,0.09923664122137404,12.512977099236647,-0.3961832061068699,5.302930259704589
1C5EA,predicted,10260.650000000001,0.08421052631578947,51.12842105263159,-0.38736842105263164,6.519114112854004
6Z9UC,original,10667.071899999992,0.13684210526315788,32.89894736842105,-0.06210526315789475,7.3155420303344725
6Q00A,predicted,8658.733999999997,0.09210526315789473,17.63815789473684,-0.42500000000000004,4.963601493835449
1OMOA,predicted,35194.72470000002,0.08125,44.61999999999998,0.08343750000000004,4.423801612854004
1M2XA,original,24933.73749999999,0.1278538812785388,19.8566210045662,-0.6447488584474891,8.581144905090333
2HY5B,original,15146.80759999999,0.12121212121212122,34.451515151515146,-0.20833333333333331,4.220318031311035
1K1AA,predicted,26040.17030000003,0.07894736842105263,25.350043859649116,-0.8135964912280704,5.080064582824705
6NKHA,predicted,29026.941600000016,0.09961685823754789,39.254789272030656,0.27049808429118766,4.730391120910644
6VY4B,original,47938.02340000006,0.10563380281690142,31.811314553990616,-0.19765258215962445,6.101233863830565
1R6JA,predicted,9060.031600000002,0.06097560975609756,26.904878048780485,-0.7329268292682923,5.466740226745605
6YXQA,original,21243.947699999997,0.0851063829787234,38.759042553191485,-0.40212765957446844,6.259814643859863
3H0UA,predicted,31331.49500000002,0.08273381294964029,52.14028776978418,0.039568345323740844,5.733712959289551
1WF3A,predicted,33335.25960000001,0.07770270270270271,41.05033783783785,-0.24695945945945963,5.401545906066894
1FS5A,original,29773.869800000015,0.08270676691729323,36.627443609022556,-0.18458646616541372,6.411290550231934
4NRTA,predicted,57078.90959999995,0.118,44.18862000000003,-0.35120000000000023,5.045790672302245
6F8BA,original,32870.894700000004,0.14093959731543623,29.1336577181208,-0.4718120805369133,5.794587516784667
5AOTA,original,11433.354499999998,0.10784313725490197,18.65196078431373,-0.7235294117647059,5.129912376403809
3QH4A,original,33587.668100000024,0.06687898089171974,49.195891719745234,-0.007643312101910832,5.796292686462402
4X2PA,predicted,39928.63689999998,0.08403361344537816,36.233333333333334,-0.28375350140056066,5.655900382995605
6OJFA,predicted,22220.567500000026,0.12234042553191488,44.46808510638298,-0.17074468085106373,5.992955589294433
6JHWB,predicted,16460.590299999996,0.13768115942028986,42.77101449275362,-0.7398550724637685,5.1008108139038075
1VHTA,predicted,24473.497700000033,0.0673076923076923,66.09134615384616,-0.6509615384615386,4.684294700622559
6MAAA,predicted,8359.535699999997,0.038461538461538464,33.99871794871794,-0.5397435897435898,8.514097785949708
5XA5A,original,27538.880300000023,0.03629032258064516,34.652419354838706,-0.2959677419354839,5.61111125946045
3QWWA,predicted,50724.55550000003,0.13023255813953488,53.44979069767442,-0.3295348837209304,4.7388032913208
3I6VA,predicted,25086.590000000004,0.14678899082568808,43.67155963302754,-0.33211009174311923,5.361417579650879
3MSXB,original,21675.789800000013,0.08333333333333333,46.47916666666666,0.035937500000000004,5.566549491882324
5XOIA,predicted,25426.66610000001,0.09691629955947137,36.73215859030837,-0.39603524229074916,5.693925666809082
5A9TA,predicted,32124.58640000002,0.07692307692307693,56.86678321678322,-0.354895104895105,4.97008113861084
3B0DB,original,11070.845999999992,0.07368421052631578,40.42315789473684,-0.23263157894736844,9.105917549133299
6B3YA,original,25755.580000000016,0.08444444444444445,42.378266666666654,-0.26977777777777795,7.859550285339356
6UQVA,predicted,32832.687000000056,0.11498257839721256,39.643240418118474,-0.646341463414634,5.1462820053100575
6RTWA,predicted,31720.894500000042,0.10469314079422383,46.45956678700361,-0.45018050541516275,5.117009925842285
2HU9A,predicted,14519.535499999993,0.09230769230769231,39.337692307692315,-0.26538461538461544,5.422633171081542
5I29A,predicted,16920.798500000004,0.09352517985611511,73.55107913669063,-0.906474820143885,4.334109687805176
5G1SG,original,21222.087500000016,0.06735751295336787,33.10575129533677,-0.07720207253886006,5.486292839050292
1BM9A,predicted,14563.240599999997,0.09166666666666667,37.17666666666666,-1.253333333333334,5.322028160095214
4P2VA,predicted,31454.74700000004,0.12099644128113879,28.65017793594306,0.32170818505338067,6.101915931701659
6V45A,original,18197.63439999999,0.11180124223602483,29.35900621118012,-0.5242236024844723,9.646291542053223
5B0RA,predicted,40439.671,0.1501416430594901,21.484985835694054,-0.2257790368271956,5.647147178649903
6HXQA,original,36653.39249999999,0.08187134502923976,36.91877192982455,0.00438596491228072,5.533014488220213
2POKA,predicted,52225.72019999998,0.10262008733624454,41.7513100436681,-0.255458515283843,5.612873268127441
4PQZA,original,16185.134899999994,0.15441176470588236,23.604411764705876,-0.4492647058823531,5.640724372863769
3X0UA,predicted,49474.95830000001,0.15058823529411763,39.51294117647056,0.15247058823529372,4.497408103942871
4ROJA,predicted,12166.706999999993,0.1262135922330097,72.2029126213592,-0.34466019417475735,5.040618324279785
2I39A,original,13928.833299999984,0.09401709401709402,46.319658119658115,-0.341880341880342,4.6236474990844725
1JL1A,predicted,16807.84079999999,0.05921052631578947,36.84802631578947,-0.39671052631578957,5.100185585021971
2JJVB,original,12565.045499999982,0.07826086956521738,25.01304347826086,-0.3208695652173913,8.078033638000488
3FPFA,predicted,31026.703300000023,0.13636363636363635,39.59242424242425,-0.19280303030303014,5.038969993591309
4D06A,predicted,32616.771300000008,0.14893617021276595,49.0563829787234,-0.00035460992907797984,5.907753944396972
5T95A,predicted,28871.04430000006,0.10843373493975902,51.8277108433735,0.2056224899598392,5.33123607635498
3O0GD,original,17200.703099999995,0.11409395973154363,61.51677852348994,0.03892617449664422,5.555352210998534
2O5FB,original,18348.4365,0.08641975308641975,54.09259259259261,-0.3629629629629632,5.171689033508299
1SX5A,predicted,28053.976100000014,0.11475409836065574,44.41639344262294,-0.5143442622950822,8.268150901794435
3IARA,predicted,41800.394199999995,0.11388888888888889,43.0811111111111,-0.2458333333333335,5.537106895446777
5GIZA,original,27981.69889999998,0.051660516605166046,22.591143911439104,0.14760147601476015,9.597682380676268
1SEFA,original,28209.3027,0.124,44.412400000000005,-0.3796000000000001,4.753751945495605
5Y6QB,original,35579.78650000002,0.06363636363636363,47.2509090909091,-0.1645454545454548,5.914915657043457
5JI7A,predicted,21673.37090000001,0.09045226130653267,32.71206030150753,-0.46080402010050264,5.6000276565551745
6ILSA,original,32782.43880000003,0.038461538461538464,36.22147435897436,0.1006410256410257,5.230631065368651
4M9PA,original,30760.31780000001,0.07612456747404844,29.68373702422146,-0.4335640138408303,7.044533729553222
6S7JA,original,55628.19680000008,0.08048289738430583,33.703058350100605,-0.19879275653923584,5.906048774719238
4YPCA,original,9909.917999999998,0.024096385542168676,58.9289156626506,-0.9783132530120487,4.535319709777832
4Q97A,original,11844.207299999993,0.07407407407407407,54.41481481481482,-0.32777777777777783,9.216932106018067
4ACJA,original,18883.0006,0.15568862275449102,41.83664670658681,-0.3155688622754492,4.635299491882324
2JISB,predicted,56267.7063,0.12320328542094457,45.3648870636551,0.005954825462012354,5.901501655578613
3DO8B,original,14137.509499999993,0.08130081300813008,26.938211382113817,-0.2520325203252033,9.694384956359862
2X65A,original,38410.753400000016,0.09880239520958084,34.34760479041916,-0.40209580838323417,5.323505973815918
4W6YA,predicted,15886.577199999989,0.1095890410958904,23.799999999999983,-0.4287671232876712,4.991168403625487
1RO2A,original,24244.647900000033,0.09523809523809523,39.86190476190476,-0.5471428571428582,7.021627616882324
5OARB,predicted,56906.896900000065,0.1267605633802817,40.69698189134808,0.05814889336016085,5.959818458557129
1OGOX,original,62206.384700000155,0.11363636363636365,31.65527972027972,-0.23024475524475602,5.027033805847168
6K5GA,predicted,33660.69390000002,0.10596026490066227,39.43642384105961,0.18940397350993382,4.754036140441894
2FR5A,original,15058.018099999987,0.09558823529411764,51.36985294117648,-0.18455882352941172,5.452189445495605
4QPTA,original,24113.013300000017,0.11162790697674418,40.13674418604651,-0.46558139534883747,6.651151084899904
2DFJA,original,29900.804200000002,0.10486891385767791,44.14157303370787,-0.21235955056179778,5.0989351272583
4CYMD,predicted,18854.762000000006,0.11377245508982037,28.105988023952097,-0.9071856287425153,6.138577079772949
5LTXA,original,26456.683100000002,0.0823045267489712,37.09711934156378,-0.12880658436214007,4.977811241149902
1M1LA,predicted,27161.69870000004,0.1271186440677966,44.039406779661,-0.6974576271186449,8.104530143737794
2C4EA,predicted,33601.36100000003,0.09364548494983278,46.51806020066889,-0.21939799331103702,4.691456413269043
3F3QA,predicted,12734.62729999999,0.11926605504587157,36.751376146788985,-0.595412844036697,8.517127799987794
1GNLA,original,58470.3872,0.07918968692449356,28.291528545119704,-0.0031307550644566733,6.035357475280762
4O1RA,predicted,16658.7737,0.18309859154929575,10.016197183098589,-0.5147887323943665,8.636587715148927
2B82A,predicted,23977.588000000018,0.10426540284360189,40.267298578199046,-0.19857819905213261,6.7460721969604505
3PFBA,original,27713.87480000002,0.092,35.54604,-0.19200000000000006,4.983495140075683
3PDIA,predicted,49003.79820000001,0.14988290398126464,39.05693208430914,-0.003981264637002261,7.410065269470215
2QV0A,predicted,14325.42199999999,0.10655737704918034,51.67786885245901,-0.24262295081967208,5.117635154724121
5MGWA,original,47420.37700000004,0.11576354679802955,38.78108374384235,-0.379802955665025,6.3164262771606445
5XS2A,predicted,42547.40720000005,0.10382513661202185,46.26803278688524,-0.4573770491803278,5.945949745178221
3DGPB,original,7128.235799999999,0.031746031746031744,40.3079365079365,-0.10952380952380955,6.963708686828612
3CS5A,predicted,5725.282399999998,0.10416666666666666,61.34604166666666,-1.0187500000000003,4.22435359954834
4MKOA,predicted,27405.12500000003,0.17796610169491528,27.576694915254222,0.09618644067796629,4.470864295959472
6JK4A,predicted,14415.622599999986,0.11904761904761904,50.93412698412699,-0.9150793650793652,4.474672508239746
5NKQA,original,13153.37109999998,0.11023622047244094,16.437795275590556,0.8992125984251962,9.512906455993651
4ACFA,original,53207.918900000004,0.11789473684210526,41.20172631578945,-0.4185263157894735,5.076711082458496
7KFKC,predicted,14543.767199999991,0.06060606060606061,60.30454545454546,-0.5924242424242429,4.081858253479004
5DFYA,predicted,18766.146800000013,0.10759493670886075,42.28987341772152,-0.7392405063291148,5.080405616760252
6I9AA,predicted,51094.70080000004,0.11920529801324503,42.39119205298012,-0.17019867549668902,7.076477241516113
4AWDA,original,34519.457100000036,0.13468013468013468,44.944478114478116,-0.8525252525252528,8.51383991241455
2GJLA,original,34474.09310000003,0.043209876543209874,38.15617283950617,0.02376543209876551,6.21337718963623
2I9AA,original,13984.727599999987,0.0975609756097561,48.90089430894308,-0.7341463414634147,8.749600791931151
4LNIA,original,50146.46670000008,0.10158013544018059,39.2747178329571,-0.3090293453724611,5.052838706970214
1NYKA,original,16415.672799999986,0.05128205128205128,41.96346153846153,-0.030128205128205198,4.929725456237792
5Z2HA,predicted,11195.56579999999,0.1098901098901099,40.85274725274726,-1.0065934065934068,4.9841203689575195
3OEQA,predicted,14451.339899999995,0.1322314049586777,25.570247933884296,-0.8157024793388432,6.130164909362793
1WHIA,predicted,13466.079899999992,0.0819672131147541,35.08278688524589,-0.6163934426229507,5.894680976867675
4CV7A,original,11826.845399999995,0.15315315315315314,28.7045045045045,0.0333333333333333,4.54162883758545
3RZNA,predicted,24390.729400000022,0.1116504854368932,53.91218446601943,-0.6033980582524275,4.835884284973144
5AA5A,predicted,38256.22439999998,0.11304347826086955,38.37478260869565,-0.019130434782608677,6.125447273254394
3ZZYA,predicted,12868.76019999999,0.16981132075471697,39.33584905660377,-0.5792452830188678,9.735515785217284
2IZVA,original,19013.534900000006,0.14110429447852763,57.65766871165642,-0.24539877300613513,6.151706886291502
4YBNA,original,22618.100499999982,0.06542056074766354,28.48644859813083,-0.05607476635514022,4.80325870513916
4LW2A,original,42987.377500000075,0.08020050125313283,33.09027568922306,0.04536340852130327,5.377844047546388
6IFNC,predicted,15232.844599999986,0.2338709677419355,32.41129032258064,0.368548387096774,4.840545082092285
5DM6S,predicted,19222.453800000003,0.08571428571428572,32.12971428571427,-0.554857142857143,5.442356300354004
1LN1A,predicted,24090.05110000001,0.17241379310344826,39.561576354679794,-0.5551724137931038,4.754092979431152
5MUZA,original,10736.026799999994,0.11827956989247312,40.707526881720426,-0.39247311827956977,5.084668540954589
3G2SA,predicted,17016.4739,0.07534246575342465,71.63287671232877,-0.33013698630136995,4.567263221740723
1QQ5A,original,26782.318999999985,0.10204081632653061,29.50979591836735,0.08489795918367352,4.876296806335449
1XWDC,predicted,27030.936400000028,0.07024793388429752,21.575619834710743,-0.4975206611570255,6.21599178314209
2ZPUA,predicted,35581.72360000002,0.09404388714733543,44.817554858934145,-0.22037617554858965,5.53852787017822
5JELA,predicted,26552.87680000004,0.13675213675213674,24.06367521367522,-0.3995726495726501,5.01657543182373
6QHJA,original,28827.86290000002,0.15079365079365079,35.04007936507936,-0.45873015873015915,6.823089027404785
6H8OA,predicted,10754.921099999992,0.1368421052631579,33.76221052631578,-0.6157894736842106,5.14775981903076
3RLGA,original,30959.282100000015,0.10431654676258992,19.008633093525173,-0.561151079136691,6.6544477462768565
5GZYA,original,33076.48570000002,0.10921501706484642,42.553583617747464,-0.11672354948805472,6.195075035095214
6J3HA,predicted,30327.919100000006,0.0984848484848485,32.781060606060606,-0.276515151515152,5.688071250915528
2HEWF,predicted,14802.81359999998,0.125,38.07820312499999,-0.44375,6.856510353088378
6R6KA,predicted,31126.001700000055,0.10181818181818182,45.94909090909091,0.09163636363636375,5.067957878112792
2B4QA,predicted,28579.531099999993,0.10546875,36.6078125,-0.19062499999999996,5.034366035461425
1N00A,original,36234.61610000004,0.0660377358490566,34.55471698113208,-0.508490566037736,6.534744834899903
3O7AA,predicted,5680.511900000001,0.0,75.67115384615386,-0.5423076923076923,4.856459999084472
2VXTI,predicted,18504.57,0.14743589743589744,39.79230769230769,-0.5423076923076928,5.768782615661621
6TABA,predicted,21317.337600000006,0.12087912087912087,30.260989010989004,-0.4159340659340665,5.294006538391113
3BR8A,original,10230.487299999995,0.1,33.73888888888888,-0.3566666666666667,8.076873207092284
6SFHA,original,26868.653100000003,0.07594936708860758,32.94683544303796,-0.0388185654008438,5.086771583557128
1G12A,predicted,19453.247700000007,0.10179640718562874,31.727544910179628,-0.5760479041916172,4.951835823059081
2CVHA,predicted,24258.58500000002,0.06363636363636363,45.161818181818184,-0.3309090909090909,5.285367012023924
1WMWA,original,36275.33650000003,0.0701219512195122,44.85396341463412,-0.12012195121951251,5.477312278747559
5Z1NA,predicted,20127.462200000024,0.12650602409638553,65.71030120481929,-0.030120481927710795,5.112633323669433
2VMHA,original,15850.236799999982,0.09523809523809523,8.525850340136058,-0.36938775510204064,4.502353096008301
4TXEA,original,30860.41730000001,0.125,32.5559375,-0.05729166666666663,4.0500284194946286
4MT4A,original,53300.93130000004,0.11440677966101695,31.08580508474575,-0.4739406779661015,5.11894245147705
3TADC,original,29020.90070000004,0.07539682539682539,46.36587301587301,-0.4166666666666669,7.57808132171631
1FXJA,original,35660.15260000001,0.045871559633027525,28.62966360856268,-0.15626911314984726,5.298326301574707
2EFEA,predicted,29204.64410000002,0.12601626016260162,45.75325203252032,-0.07764227642276451,4.631604957580566
1JCLA,predicted,28624.947900000032,0.10317460317460317,45.095634920634915,0.03293650793650797,4.680486488342285
6SGFA,original,13952.402799999985,0.09302325581395349,12.606201550387599,-0.24651162790697664,4.390437126159668
5ZRYA,predicted,19110.320199999995,0.08875739644970414,39.845562130177505,-0.008284023668639003,5.953907203674317
1YB5A,original,34717.63810000003,0.07098765432098765,28.35771604938271,0.06018518518518523,8.569862937927248
1HYOA,original,45847.923600000024,0.09134615384615385,34.369975961538465,-0.20384615384615426,6.918408012390137
4GDOA,original,4813.287699999999,0.0,23.921428571428574,-1.173809523809524,5.614805793762207
5YSQB,original,31363.57980000003,0.10357142857142856,37.97753571428572,-0.1285714285714287,6.925115013122559
5C2MA,original,26514.3431,0.16033755274261602,28.31822784810126,-0.37721518987341823,5.917928123474121
4M05A,predicted,27244.473300000038,0.1092436974789916,42.263025210084045,-0.20378151260504201,6.269875144958497
2IXEA,predicted,28063.380900000022,0.1155378486055777,49.88131474103584,0.08645418326693242,4.962805747985839
1OW4A,original,13202.85279999998,0.075,31.04249999999998,-0.31583333333333324,5.004980278015137
4TQ4A,predicted,33350.6486,0.1284722222222222,46.25836805555554,0.017361111111111143,4.777340126037598
3FPRA,predicted,9172.596599999993,0.08235294117647059,24.86117647058823,-0.23999999999999994,8.374265861511233
6GD3A,predicted,9618.410599999996,0.14457831325301204,51.40240963855421,-0.8385542168674697,4.226911354064941
4YWAA,predicted,12856.172299999991,0.10743801652892562,26.664462809917335,-0.5231404958677686,5.1525911331176735
2BWFA,predicted,9052.445499999998,0.15584415584415584,20.258571428571425,-0.17402597402597408,8.420940971374517
6C0YA,predicted,12481.988099999984,0.12149532710280372,46.37383177570092,0.36635514018691545,7.702615547180176
4WBJA,predicted,18435.9222,0.12738853503184713,43.473248407643325,-0.48089171974522305,5.773159217834471
6D4AA,original,14223.753399999989,0.12195121951219512,50.869918699186975,-0.5691056910569104,7.008327293395996
3TA6A,original,26819.99659999999,0.058823529411764705,24.888235294117642,0.08784313725490207,5.543188667297362
6EWMA,predicted,20637.40300000001,0.15300546448087432,30.188524590163954,-0.4568306010928965,4.174846839904785
2XHIA,predicted,36962.473900000026,0.13924050632911394,49.545569620253154,-0.17943037974683565,5.141848564147948
6PYZA,predicted,42183.51430000003,0.141643059490085,47.481586402266316,0.09688385269121794,5.010664176940917
6VMEE,original,11950.64889999999,0.09803921568627451,39.08431372549018,-0.5637254901960786,7.801528739929201
5YHVA,original,41903.07820000008,0.08121827411167512,45.2523350253807,0.15304568527918772,5.330610847473144
